Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,-9999
888,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,27,1992,26.0,51,30,18,25,8,22,63,34.9,41,41,6,35,28,79,26,0,98d2c2c4
889,Marco Friedl,at AUT,DFMF,Werder Bremen,de Bundesliga,21,1998,24.3,61,39,42,15,4,29,54,53.7,25,29,9,20,34,95,78,0,f86ad3f5
890,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,23,1995,31.0,45,31,30,14,1,12,37,32.4,25,46,24,22,42,87,110,0,b77f44a4
891,Samúel Friðjónsson,is ISL,MF,Paderborn 07,de Bundesliga,23,1996,2.1,4,1,3,1,0,1,3,33.3,2,4,1,3,4,8,4,0,55557b25
892,Jorge de Frutos,es ESP,MFDF,Valladolid,es La Liga,22,1997,0.7,2,2,2,0,0,1,2,50.0,1,0,0,0,0,2,1,0,38ce1150
893,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,33,1986,8.6,14,9,8,6,0,8,19,42.1,11,8,3,5,17,31,33,1,a67a09fb
894,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,22,1996,17.5,28,18,8,15,5,12,23,52.2,11,6,1,5,19,47,10,0,4b96c347
895,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,26,1993,4.5,2,2,1,1,0,1,3,33.3,2,3,0,3,3,5,6,0,4f16405e
896,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,28,1991,5.0,5,2,2,3,0,0,2,0.0,2,8,2,6,3,8,9,1,89cbc961
897,Daniel Fuzato,br BRA,GK,Roma,it Serie A,22,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,82328faf
898,Matteo Gabbia,it ITA,DF,Milan,it Serie A,19,1999,7.6,7,5,5,2,0,5,8,62.5,3,6,6,0,9,16,21,0,c235e803
899,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,27,1991,22.6,9,7,2,3,4,1,7,14.3,6,12,0,12,10,19,11,0,8f866fe8
900,Gabriel,br BRA,GK,Lecce,it Serie A,26,1992,33.3,2,1,2,0,0,2,3,66.7,1,0,0,0,0,2,11,10,f93ed0df
901,Ruben Gabrielsen,no NOR,DF,Toulouse,fr Ligue 1,27,1992,7.3,3,2,3,0,0,2,4,50.0,2,5,3,2,8,11,41,0,9e64fc85
902,Mijat Gaćinović,rs SRB,MFFW,Eint Frankfurt,de Bundesliga,24,1995,11.6,19,11,7,8,4,6,25,24.0,19,26,2,24,15,34,6,0,16daec92
903,Luca Gagliano,it ITA,FW,Cagliari,it Serie A,19,2000,0.6,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,1d00a56c
904,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,25,1994,20.0,38,19,12,18,8,14,41,34.1,27,28,8,20,30,68,20,1,ce30bfc8
905,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,29,1990,28.9,57,32,37,12,8,30,60,50.0,30,35,18,17,53,110,100,0,173061c0
906,Nicolás Gaitán,ar ARG,MFFW,Lille,fr Ligue 1,31,1988,0.6,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0,7ebfac0f
907,Marvin Gakpa,fr FRA,MFFW,Metz,fr Ligue 1,25,1993,5.2,10,6,3,4,3,4,8,50.0,4,3,0,3,5,15,1,0,c1b16364
908,Enric Gallego,es ESP,FW,Osasuna,es La Liga,32,1986,9.8,9,5,1,5,3,0,4,0.0,4,10,2,8,4,13,8,0,82e9b89d
909,Enric Gallego,es ESP,FW,Getafe,es La Liga,32,1986,1.8,3,1,1,1,1,2,4,50.0,2,2,0,2,2,5,1,0,82e9b89d
910,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,32,1987,17.6,17,9,7,6,4,5,21,23.8,16,10,1,9,5,22,5,0,42276181
911,Fran Gámez,es ESP,DF,Mallorca,es La Liga,28,1991,19.6,64,42,32,27,5,33,74,44.6,41,31,11,20,29,93,41,0,2e3406ae
912,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,29,1989,18.4,65,34,30,25,10,18,43,41.9,25,29,4,25,33,98,15,0,72c812f3
913,Ignatius Ganago,cm CMR,FWMF,Nice,fr Ligue 1,20,1999,13.8,10,6,4,3,3,3,18,16.7,15,8,1,7,4,14,13,0,23c63b7f
914,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,32,1986,16.0,12,8,9,2,1,7,11,63.6,4,19,17,2,14,26,71,0,ac3fb1be
915,Dani García,es ESP,MF,Athletic Club,es La Liga,29,1990,33.7,59,30,30,27,2,30,86,34.9,56,25,7,18,52,111,56,1,240d3a0b
916,David García,es ESP,DF,Osasuna,es La Liga,25,1994,31.0,28,16,15,12,1,14,31,45.2,17,20,16,4,48,76,123,2,3e42f707
917,Eric García,es ESP,DF,Manchester City,eng Premier League,18,2001,8.8,6,1,4,2,0,5,9,55.6,4,2,0,2,18,24,33,0,2bed3eab
918,Javi García,es ESP,MF,Betis,es La Liga,32,1987,4.2,2,2,2,0,0,2,3,66.7,1,1,0,1,4,6,15,0,167c1bb0
919,Manu García,es ESP,MF,Alavés,es La Liga,33,1986,21.9,46,23,11,31,4,17,72,23.6,55,28,12,16,28,74,32,1,05a4465d
920,Raúl García,es ESP,DFMF,Valladolid,es La Liga,30,1989,11.2,20,12,11,7,2,9,22,40.9,13,12,2,10,8,28,30,0,1a317a1b
921,Raúl García,es ESP,MFFW,Athletic Club,es La Liga,33,1986,31.9,57,37,19,26,12,16,76,21.1,60,46,6,40,24,81,44,0,b418dbd4
922,Raúl García,es ESP,DF,Getafe,es La Liga,30,1989,2.7,5,3,2,3,0,3,6,50.0,3,3,1,2,4,9,10,0,1a317a1b
923,Rubén García,es ESP,MFFW,Osasuna,es La Liga,26,1993,24.3,55,30,22,26,7,18,46,39.1,28,34,5,29,11,66,23,1,5c96b017
924,Unai García,es ESP,DF,Osasuna,es La Liga,27,1992,6.0,9,6,4,4,1,5,9,55.6,4,13,9,4,8,17,31,0,4a633cfe
925,Víctor García,es ESP,FWMF,Valladolid,es La Liga,22,1997,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,6636496a
926,James Garner,eng ENG,MF,Manchester Utd,eng Premier League,18,2001,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,4e015693
927,Manuel Garrido,es ESP,FW,Leganés,es La Liga,18,2000,1.3,0,0,0,0,0,0,6,0.0,6,3,1,2,1,1,0,0,f814eccb
928,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,28,1990,21.8,35,20,16,16,3,15,31,48.4,16,25,10,15,26,61,69,0,fb5d47b3
929,Daniele Gastaldello,it ITA,DF,Brescia,it Serie A,36,1983,4.3,8,5,5,3,0,2,3,66.7,1,6,3,3,5,13,29,1,13f89eaa
930,Dwight Gayle,eng ENG,FW,Newcastle Utd,eng Premier League,28,1990,9.4,12,10,4,6,2,4,8,50.0,4,5,0,5,2,14,9,0,e58a03c6
931,Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,27,1992,17.9,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,1,63d17038
932,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,23,1995,1.5,4,3,1,1,2,1,2,50.0,1,1,0,1,1,5,4,0,6bd603db
933,Yann Gboho,fr FRA,FW,Rennes,fr Ligue 1,18,2001,2.5,2,2,1,0,1,0,2,0.0,2,1,0,1,1,3,0,0,6be41a31
934,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,28,1990,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,4,7ba6d84e
935,Theodor Gebre Selassie,cz CZE,DFMF,Werder Bremen,de Bundesliga,32,1986,27.0,36,27,23,10,3,17,35,48.6,18,26,9,17,63,99,81,0,3f65898c
936,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,21,1998,12.6,12,5,4,6,2,2,16,12.5,14,9,2,7,6,18,4,0,37f606f0
937,Jérémy Gélin,fr FRA,DFMF,Rennes,fr Ligue 1,22,1997,10.3,14,5,10,2,2,8,13,61.5,5,14,7,7,15,29,33,1,4c700f46
938,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,33,1985,27.1,53,28,16,32,5,22,73,30.1,51,46,8,38,54,107,50,0,a4f94a0d
939,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,25,1994,9.2,28,18,7,15,6,8,21,38.1,13,11,3,8,12,40,9,0,62ab9184
940,Valère Germain,fr FRA,FW,Marseille,fr Ligue 1,29,1990,15.0,22,12,6,11,5,6,31,19.4,25,16,3,13,8,30,26,0,ea0ff634
941,Gervinho,ci CIV,FW,Parma,it Serie A,32,1987,25.2,12,6,5,6,1,6,17,35.3,11,4,0,4,5,17,3,0,e468c053
942,Anwar El Ghazi,nl NED,FWMF,Aston Villa,eng Premier League,24,1995,22.8,20,11,12,5,3,8,26,30.8,18,10,1,9,13,33,16,1,ffa90327
943,Rachid Ghezzal,dz ALG,MFFW,Fiorentina,it Serie A,27,1992,9.2,27,15,14,10,3,10,33,30.3,23,6,0,6,11,38,9,0,dc3a9a0d
944,Andrea Ghezzi,it ITA,FWMF,Brescia,it Serie A,18,2001,0.4,2,0,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,c840baa2
945,Paolo Ghiglione,it ITA,DFFW,Genoa,it Serie A,22,1997,19.1,31,16,15,13,3,18,35,51.4,17,17,2,15,9,40,42,1,71dc23da
946,Andrea Ghion,it ITA,FWMF,Sassuolo,it Serie A,19,2000,0.5,3,1,1,2,0,1,1,100.0,0,0,0,0,0,3,0,0,7f24b3eb
947,Saman Ghoddos,ir IRN,FW,Amiens,fr Ligue 1,25,1993,2.6,2,2,0,1,1,1,2,50.0,1,5,0,5,2,4,3,0,f7b1d4e0
948,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,28,1991,4.2,6,4,1,4,1,2,5,40.0,3,3,2,1,4,10,8,0,c5adc293
949,Morgan Gibbs-White,eng ENG,MFFW,Wolves,eng Premier League,19,2000,1.4,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,32f60ed8
950,Niko Gießelmann,de GER,DF,Düsseldorf,de Bundesliga,27,1991,22.9,46,31,31,11,4,22,45,48.9,23,23,6,17,27,73,55,1,7242b495
951,Rafał Gikiewicz,pl POL,GK,Union Berlin,de Bundesliga,31,1987,33.0,1,0,1,0,0,1,4,25.0,3,0,0,0,2,3,26,4,17376543
952,Billy Gilmour,sct SCO,MF,Chelsea,eng Premier League,18,2001,2.2,5,2,3,2,0,2,4,50.0,2,2,0,2,3,8,3,1,df10e27c
953,Daniel Ginczek,de GER,FW,Wolfsburg,de Bundesliga,28,1991,8.5,4,3,3,1,0,1,11,9.1,10,3,1,2,1,5,3,0,e5f63987
954,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,25,1994,30.9,34,20,19,14,1,17,31,54.8,14,27,22,5,34,68,125,3,f521b80a
955,Andrei Girotto,br BRA,DF,Nantes,fr Ligue 1,27,1992,24.2,76,53,45,29,2,39,71,54.9,32,32,17,15,34,110,111,1,3befc2b6
956,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,32,1986,11.0,8,3,2,5,1,1,11,9.1,10,14,1,13,2,10,13,0,16ceb862
957,Klaus Gjasula,al ALB,MF,Paderborn 07,de Bundesliga,29,1989,25.3,69,39,30,35,4,30,61,49.2,31,33,6,27,32,101,50,2,431c837b
958,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,31,1988,23.0,26,14,15,11,0,13,21,61.9,8,23,17,6,27,53,118,0,c6056d58
959,Serge Gnabry,de GER,FWMF,Bayern Munich,de Bundesliga,24,1995,24.4,36,16,4,19,13,9,29,31.0,20,17,0,17,16,52,2,1,88e357ef
960,Joris Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,22,1997,14.2,16,13,14,2,0,10,11,90.9,1,21,17,4,18,34,61,0,1232e1dc
961,Eddy Gnahoré,fr FRA,MF,Amiens,fr Ligue 1,25,1993,12.6,24,12,7,15,2,8,28,28.6,20,25,4,21,9,33,25,0,a0434482
962,Ben Godfrey,eng ENG,DF,Norwich City,eng Premier League,21,1998,29.4,22,14,18,3,1,10,18,55.6,8,41,37,4,25,47,152,3,9f7c837d
963,Diego Godín,uy URU,DF,Inter,it Serie A,33,1986,18.1,38,29,19,16,3,18,32,56.3,14,17,7,10,45,83,60,1,fc4f85b1
964,Akaki Gogia,de GER,MFFW,Union Berlin,de Bundesliga,27,1992,1.3,2,1,0,0,2,0,2,0.0,2,2,2,0,0,2,0,0,deee6467
965,Mauro Goicoechea,uy URU,GK,Toulouse,fr Ligue 1,31,1988,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,2,132bb875
966,Edoardo Goldaniga,it ITA,DF,Genoa,it Serie A,25,1993,8.7,4,3,3,1,0,2,5,40.0,3,11,6,5,18,22,25,1,4b029b31
967,Benjamin Goller,de GER,FWMF,Werder Bremen,de Bundesliga,20,1999,3.2,8,3,3,4,1,3,10,30.0,7,3,0,3,1,9,1,0,d5980989
968,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,24,1995,32.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,13,2,f0f7f62f
969,Aleksandr Golovin,ru RUS,MF,Monaco,fr Ligue 1,23,1996,22.9,49,27,17,26,6,14,69,20.3,55,28,0,28,31,80,22,0,3708e9fa
970,André Gomes,pt POR,MF,Everton,eng Premier League,26,1993,16.2,22,15,7,11,4,8,62,12.9,54,20,3,17,7,29,7,0,1961b2aa
971,Angel Gomes,eng ENG,MF,Manchester Utd,eng Premier League,18,2000,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,645a3363
972,Ibai Gómez,es ESP,FW,Athletic Club,es La Liga,29,1989,7.7,5,3,2,2,1,3,8,37.5,5,4,0,4,3,8,6,0,9d2a3d5f
973,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,22,1997,22.3,23,16,17,6,0,9,20,45.0,11,15,8,7,38,61,64,2,7a11550b
974,Maxi Gómez,uy URU,FW,Valencia,es La Liga,22,1996,23.8,9,7,1,6,2,4,8,50.0,4,8,1,7,5,14,14,0,4c2e9442
975,Moi Gómez,es ESP,FWMF,Villarreal,es La Liga,25,1994,25.8,30,22,9,14,7,11,33,33.3,22,22,2,20,25,55,23,0,5a626448
976,Papu Gómez,ar ARG,MFFW,Atalanta,it Serie A,31,1988,31.6,27,13,5,13,9,13,45,28.9,32,24,0,24,17,44,6,1,6e4df551
977,Sergi Gómez,es ESP,DF,Sevilla,es La Liga,27,1992,8.0,9,7,7,2,0,4,4,100.0,0,6,6,0,7,16,30,0,bc6f5f06
978,Alfred Gomis,sn SEN,GK,Dijon,fr Ligue 1,25,1993,18.0,1,0,1,0,0,1,2,50.0,1,2,0,2,0,1,14,2,cecbce23
979,Maxime Gonalons,fr FRA,MF,Granada,es La Liga,30,1989,16.7,62,38,25,35,2,22,54,40.7,32,27,3,24,20,82,20,1,b8c1de25
980,Mathieu Goncalves,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,3.5,5,3,5,0,0,2,8,25.0,6,4,3,1,4,9,10,0,d26cd32d
981,Jérôme Gondorf,de GER,MF,Freiburg,de Bundesliga,31,1988,1.3,9,6,7,1,1,3,6,50.0,3,3,2,1,0,9,2,0,49ffe0f2
982,Álvaro González,es ESP,DF,Marseille,fr Ligue 1,29,1990,18.1,19,13,14,4,1,9,13,69.2,4,7,4,3,18,37,65,0,42dcf26d
983,Bruno González,es ESP,DF,Getafe,es La Liga,29,1990,2.0,3,2,3,0,0,1,1,100.0,0,2,0,2,0,3,3,0,f11fe861
984,Bruno González,es ESP,DF,Levante,es La Liga,29,1990,5.1,10,8,7,2,1,2,4,50.0,2,7,4,3,2,12,32,0,f11fe861
985,Édgar González,es ESP,MF,Betis,es La Liga,22,1997,7.6,8,3,3,5,0,2,14,14.3,12,4,2,2,10,18,16,0,49d028db
986,Gonzalo,es ESP,DF,Levante,es La Liga,22,1997,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,cca05da8
987,Anthony Gordon,eng ENG,MFFW,Everton,eng Premier League,18,2001,4.9,11,7,5,6,0,5,15,33.3,10,6,2,4,8,19,4,0,2bd83368
988,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,24,1995,16.8,28,15,7,18,3,10,32,31.3,22,18,2,16,24,52,8,0,cc86b9a3
989,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,22,1996,7.9,14,8,9,3,2,10,20,50.0,10,13,1,12,13,27,21,0,6f5f82c0
990,Robin Gosens,de GER,DF,Atalanta,it Serie A,25,1994,29.1,53,27,19,26,8,23,51,45.1,28,38,10,28,39,92,40,0,2d970560
991,Dan Gosling,eng ENG,MF,Bournemouth,eng Premier League,29,1990,14.0,26,10,14,9,3,6,27,22.2,21,31,11,20,20,46,26,0,7fec31a0
992,Mario Götze,de GER,FW,Dortmund,de Bundesliga,27,1992,5.8,10,7,0,6,4,3,12,25.0,9,3,0,3,2,12,1,0,9efa1d25
993,Prince-Désir Gouano,fr FRA,DF,Amiens,fr Ligue 1,25,1993,3.0,3,1,0,3,0,0,0,,0,6,3,3,2,5,15,0,7c6d6c96
994,Amine Gouiri,fr FRA,FW,Lyon,fr Ligue 1,19,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,aad56ca3
995,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,28,1991,18.3,28,16,22,5,1,12,21,57.1,9,15,8,7,37,65,97,0,1025db8e
996,Max Gradel,ci CIV,MFFW,Toulouse,fr Ligue 1,31,1987,18.2,36,20,17,14,5,12,47,25.5,35,11,1,10,11,47,23,0,c5a500ca
997,Samuel Grandsir,fr FRA,FWMF,Brest,fr Ligue 1,22,1996,16.6,34,22,13,16,5,11,30,36.7,19,9,0,9,14,48,5,0,d2448564
998,Esteban Granero,es ESP,MF,Espanyol,es La Liga,32,1987,5.3,10,4,5,3,2,5,11,45.5,6,3,2,1,2,12,5,0,1b17ed86
999,Alberto Grassi,it ITA,MF,Parma,it Serie A,24,1995,7.1,10,4,7,3,0,5,13,38.5,8,5,2,3,19,29,9,1,6cc97b6a
1000,Andre Gray,jm JAM,FW,Watford,eng Premier League,28,1991,8.4,4,3,0,2,2,1,3,33.3,2,4,1,3,1,5,2,0,c24dba2a
1001,Demarai Gray,eng ENG,MFFW,Leicester City,eng Premier League,23,1996,6.9,12,6,6,6,0,6,12,50.0,6,7,0,7,5,17,4,0,4468ec10
1002,Jack Grealish,eng ENG,FWMF,Aston Villa,eng Premier League,23,1995,35.9,29,19,12,12,5,13,34,38.2,21,33,12,21,22,51,22,1,b0b4fd3e
1003,Mason Greenwood,eng ENG,FW,Manchester Utd,eng Premier League,17,2001,14.7,17,11,5,6,6,5,20,25.0,15,9,0,9,6,23,6,1,58eee997
1004,Michael Gregoritsch,at AUT,MFFW,Augsburg,de Bundesliga,25,1994,3.4,2,2,0,2,0,0,4,0.0,4,4,1,3,3,5,7,0,8e235926
1005,Michael Gregoritsch,at AUT,FW,Schalke 04,de Bundesliga,25,1994,9.2,8,5,0,6,2,0,9,0.0,9,9,1,8,2,10,10,0,8e235926
1006,Clément Grenier,fr FRA,MF,Rennes,fr Ligue 1,28,1991,9.3,21,12,6,15,0,11,40,27.5,29,7,2,5,7,28,16,0,8b298f56
1007,Antoine Griezmann,fr FRA,FW,Barcelona,es La Liga,28,1991,28.3,33,18,12,11,10,9,34,26.5,25,22,3,19,12,45,20,1,df69b544
1008,Vincenzo Grifo,it ITA,MF,Hoffenheim,de Bundesliga,26,1993,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,54e4866f
1009,Vincenzo Grifo,it ITA,MFFW,Freiburg,de Bundesliga,26,1993,18.0,15,10,9,3,3,6,25,24.0,19,13,1,12,14,29,18,1,54e4866f
1010,Florian Grillitsch,at AUT,MFDF,Hoffenheim,de Bundesliga,23,1995,26.8,59,29,34,24,1,29,61,47.5,32,33,6,27,49,108,41,1,ffbbc83b
1011,Jérémy Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,32,1987,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,53283127
1012,Arnaut Groeneveld,nl NED,MF,Bournemouth,eng Premier League,22,1997,7.0,4,2,3,1,0,1,4,25.0,3,2,0,2,8,12,4,1,f08490a6
1013,Christian Groß,de GER,DFMF,Werder Bremen,de Bundesliga,30,1989,9.7,23,17,16,5,2,9,16,56.3,7,13,7,6,14,37,50,1,14a7af33
1014,Pascal Groß,de GER,MFFW,Brighton,eng Premier League,28,1991,20.0,36,13,8,21,7,14,39,35.9,25,25,3,22,9,45,7,0,8aec0537
1015,Carlos Gruezo,ec ECU,MF,Augsburg,de Bundesliga,24,1995,9.8,28,12,12,15,1,5,24,20.8,19,5,0,5,6,34,5,0,f2dd9a21
1016,Marko Grujić,rs SRB,MF,Hertha BSC,de Bundesliga,23,1996,26.8,56,34,21,30,5,19,63,30.2,44,43,9,34,22,78,69,0,8b8e759d
1017,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,32,1987,35.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,18,3,ab13a5aa
1018,Andrés Guardado,mx MEX,MF,Betis,es La Liga,32,1986,22.7,30,14,15,11,4,15,41,36.6,26,15,4,11,18,48,22,1,ef322658
1019,Sergi Guardiola,es ESP,FW,Valladolid,es La Liga,28,1991,29.5,14,6,3,7,4,4,24,16.7,20,23,0,23,6,20,18,1,32974271
1020,Nemanja Gudelj,rs SRB,MFDF,Sevilla,es La Liga,27,1991,13.5,20,14,11,8,1,6,19,31.6,13,17,8,9,12,32,35,1,0076ab7f
1021,Gonçalo Guedes,pt POR,MFFW,Valencia,es La Liga,22,1996,14.1,19,11,11,7,1,9,32,28.1,23,10,1,9,7,26,1,0,e6bc67d7
1022,Mattéo Guendouzi,fr FRA,MF,Arsenal,eng Premier League,20,1999,19.4,31,16,14,13,4,14,43,32.6,29,21,7,14,29,60,38,2,5ea8ef20
1023,Raphaël Guerreiro,pt POR,DFMF,Dortmund,de Bundesliga,25,1993,25.9,44,24,18,21,5,20,32,62.5,12,27,3,24,42,86,26,0,048a1cbc
1024,Adrián Guerrero,es ESP,DF,Valencia,es La Liga,21,1998,1.4,2,2,1,1,0,2,3,66.7,1,0,0,0,2,4,1,0,58a3a572
1025,Ander Guevara,es ESP,MF,Real Sociedad,es La Liga,22,1997,10.4,27,11,9,17,1,12,30,40.0,18,13,3,10,8,35,15,1,8e48dc61
1026,Babacar Guèye,sn SEN,FW,Paderborn 07,de Bundesliga,24,1994,1.2,2,0,0,0,2,0,1,0.0,1,1,1,0,0,2,3,0,4942dad3
1027,John Guidetti,se SWE,FWMF,Alavés,es La Liga,27,1992,1.1,2,1,0,1,1,0,0,,0,1,0,1,0,2,0,0,99bebd12
1028,Josuha Guilavogui,fr FRA,MFDF,Wolfsburg,de Bundesliga,28,1990,22.9,41,26,17,23,1,10,30,33.3,20,35,9,26,45,86,64,2,e6c43eec
1029,Frederic Guilbert,fr FRA,DFMF,Aston Villa,eng Premier League,24,1994,22.7,74,43,48,20,6,36,67,53.7,31,33,10,23,49,123,74,2,5d8d7454
1030,Hugo Guillamón,es ESP,DF,Valencia,es La Liga,19,2000,5.5,8,3,5,2,1,5,10,50.0,5,3,2,1,5,13,29,0,f7c12fbf
1031,Bruno Guimarães,br BRA,MF,Lyon,fr Ligue 1,21,1997,3.0,12,7,5,6,1,5,10,50.0,5,1,0,1,4,16,1,0,82518f62
1032,Sehrou Guirassy,gn GUI,FW,Amiens,fr Ligue 1,23,1996,21.3,7,3,1,4,2,2,7,28.6,5,13,6,7,4,11,21,0,923f4dda
1033,Rafik Guitane,fr FRA,MF,Rennes,fr Ligue 1,20,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7091324a
1034,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,29,1990,32.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,6,bcb2ccd8
1035,Manuel Gulde,de GER,DF,Freiburg,de Bundesliga,28,1991,15.2,28,16,17,9,2,15,24,62.5,9,23,13,10,22,50,80,1,25ab9c9c
1036,Sinan Gümüş,tr TUR,FWMF,Genoa,it Serie A,25,1994,1.1,0,0,0,0,0,0,4,0.0,4,0,0,0,0,0,1,0,ac1f056e
1037,İlkay Gündoğan,de GER,MF,Manchester City,eng Premier League,28,1990,22.4,27,16,9,11,7,9,41,22.0,32,17,5,12,31,58,13,0,819b3158
1038,Angus Gunn,eng ENG,GK,Southampton,eng Premier League,23,1996,10.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0,e082af5b
1039,Christian Günter,de GER,DF,Freiburg,de Bundesliga,26,1993,33.7,25,12,17,7,1,12,35,34.3,23,29,13,16,14,39,40,0,8593f88c
1040,Koray Günter,de GER,DF,Hellas Verona,it Serie A,24,1994,30.4,39,25,22,15,2,19,29,65.5,10,45,39,6,55,94,131,1,f1f1f238
1041,Régis Gurtner,fr FRA,GK,Amiens,fr Ligue 1,32,1986,28.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,10,4,bc270726
1042,Luiz Gustavo,br BRA,MF,Marseille,fr Ligue 1,32,1987,2.1,6,3,3,3,0,3,5,60.0,2,5,2,3,5,11,6,0,82671804
1043,Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,de Bundesliga,31,1987,1.0,1,1,0,1,0,1,7,14.3,6,2,0,2,1,2,0,0,1bcca8b8
1044,Erling Haaland,no NOR,FW,Dortmund,de Bundesliga,19,2000,11.8,4,2,1,0,3,0,4,0.0,4,7,4,3,4,8,4,0,1f44ac21
1045,Janik Haberer,de GER,MFFW,Freiburg,de Bundesliga,25,1994,19.1,26,18,8,14,4,12,45,26.7,33,25,4,21,25,51,23,0,70dcf94d
1046,Alexander Hack,de GER,DF,Mainz 05,de Bundesliga,25,1993,8.9,26,10,19,6,1,16,27,59.3,11,20,9,11,23,49,60,1,a5ec3ede
1047,Munir El Haddadi,ma MAR,FW,Sevilla,es La Liga,23,1995,13.9,19,17,6,11,2,4,21,19.0,17,8,0,8,7,26,8,0,8696bc90
1048,André Hahn,de GER,FWMF,Augsburg,de Bundesliga,28,1990,7.8,15,9,7,5,3,5,21,23.8,16,23,5,18,13,28,14,0,cd82452e
1049,Amadou Haidara,ml MLI,MF,RB Leipzig,de Bundesliga,21,1998,8.4,26,16,7,17,2,10,24,41.7,14,14,2,12,8,34,10,1,92432bc6
1050,Achraf Hakimi,ma MAR,DFMF,Dortmund,de Bundesliga,20,1998,30.2,60,41,38,14,8,27,64,42.2,37,26,2,24,30,90,27,2,e42d61c7
1051,Sébastien Haller,ci CIV,FW,West Ham,eng Premier League,25,1994,25.2,22,15,8,10,4,3,30,10.0,27,19,5,14,8,30,27,0,ba115a40
1052,Marcel Halstenberg,de GER,DF,RB Leipzig,de Bundesliga,27,1991,28.0,46,31,27,17,2,28,58,48.3,30,37,11,26,46,92,72,2,8ff2354e
1053,Romain Hamouma,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,32,1987,9.6,12,9,1,5,6,2,12,16.7,10,12,0,12,0,12,4,0,0b4d8274
1054,Samir Handanović,si SVN,GK,Inter,it Serie A,35,1984,35.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,8,3,74419746
