Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,-9999
2428,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,1,0d422df7
2429,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,32,22,21,6,5,9,18,50.0,9,17,11,6,31,63,41,0,fcb27134
2430,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,24,11,2,15,7,7,31,22.6,24,23,1,22,10,34,18,0,343c0d52
2431,Moses Simon,ng NGA,FWMF,Nantes,fr Ligue 1,25,1995,25.8,27,14,11,9,7,17,36,47.2,19,24,1,23,15,42,15,1,5f3eaaf5
2432,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,1997,37.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,7,7,5dcf3e90
2433,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,da4d670f
2434,Jóan Símun Edmundsson,fo FRO,FWMF,Arminia,de Bundesliga,29,1991,0.6,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,1be390b3
2435,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,29,14,16,6,7,17,33,51.5,16,13,3,10,29,58,40,0,8b609c34
2436,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,32,17,13,16,3,18,35,51.4,17,22,5,17,23,55,23,0,73000a79
2437,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,46,24,34,10,2,20,30,66.7,10,38,17,21,62,108,125,2,92d38e6c
2438,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,3.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,0d8a37c2
2439,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,6,2,10dc46f0
2440,Issouf Sissokho,ml MLI,MFDF,Bordeaux,fr Ligue 1,18,2002,0.9,6,4,4,2,0,3,6,50.0,3,2,0,2,1,7,0,0,792a9d41
2441,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,1997,28.7,68,48,25,35,8,28,68,41.2,40,22,5,17,48,116,44,0,0f8418aa
2442,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,22,16,19,3,0,8,20,40.0,12,11,4,7,23,45,25,0,2acd49b9
2443,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,12,6,6,3,3,7,12,58.3,5,2,1,1,12,24,16,1,12bd0579
2444,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,1996,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9970da54
2445,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,4,1,1,1,2,0,1,0.0,1,1,0,1,1,5,1,0,c39b09e3
2446,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,83,48,44,31,8,33,65,50.8,32,49,13,36,82,165,38,2,c2211709
2447,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28.0,1,1,1,0,0,1,4,25.0,3,0,0,0,0,1,23,5,ab4449d6
2448,Andreas Skov Olsen,dk DEN,FWDF,Bologna,it Serie A,20,1999,13.1,19,10,11,4,4,11,21,52.4,10,15,0,15,3,22,25,0,c50cee19
2449,Robert Skov,dk DEN,FWMF,Hoffenheim,de Bundesliga,24,1996,12.9,19,10,9,7,3,7,16,43.8,9,9,2,7,15,34,10,1,ff98492b
2450,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,48,32,29,16,3,23,34,67.6,11,30,19,11,30,78,89,1,30f5ffa9
2451,Steven Skrzybski,de GER,FWDF,Schalke 04,de Bundesliga,27,1992,4.7,5,4,0,5,0,1,7,14.3,6,13,1,12,5,10,1,1,58ce23e5
2452,Petar Škuletić,rs SRB,FWMF,Montpellier,fr Ligue 1,30,1990,2.6,3,2,1,2,0,0,5,0.0,5,4,2,2,0,3,4,0,d9a66c60
2453,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ffec9769
2454,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,6.4,7,5,3,1,3,3,12,25.0,9,4,1,3,1,8,6,0,ffec9769
2455,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,6,3,2,4,0,1,3,33.3,2,5,0,5,2,8,1,0,5e105217
2456,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,14,8,5,7,2,6,10,60.0,4,17,11,6,28,42,46,1,b6964eb6
2457,Emile Smith Rowe,eng ENG,MFFW,Arsenal,eng Premier League,20,2000,16.0,14,7,5,5,4,6,17,35.3,11,15,1,14,10,24,12,0,17695062
2458,Robert Snodgrass,sct SCO,MFFW,West Brom,eng Premier League,32,1987,5.8,17,12,12,4,1,10,16,62.5,6,11,2,9,1,18,12,0,9f4647e9
2459,Robert Snodgrass,sct SCO,FWMF,West Ham,eng Premier League,32,1987,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9f4647e9
2460,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,12,8,6,4,2,6,21,28.6,15,6,1,5,8,20,16,1,839c14e1
2461,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,28,17,16,8,4,15,21,71.4,6,14,4,10,20,48,32,0,062fc2e6
2462,Rubén Sobrino,es ESP,MFFW,Valencia,es La Liga,28,1992,0.5,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,19b776e9
2463,Rubén Sobrino,es ESP,FWMF,Cádiz,es La Liga,28,1992,12.4,29,13,8,16,5,8,18,44.4,10,19,0,19,15,44,11,0,19b776e9
2464,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10.0,18,12,11,6,1,11,26,42.3,15,8,0,8,5,23,7,0,a5f458d9
2465,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,18,13,9,8,1,6,26,23.1,20,13,1,12,6,24,5,0,3ca6106c
2466,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,16.0,7,4,1,4,2,2,11,18.2,9,8,0,8,4,11,13,1,9d66fbe3
2467,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,41,24,14,24,3,19,52,36.5,33,35,11,24,23,64,41,0,fed17f5a
2468,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31,1988,30.1,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,9,2,420c18a1
2469,Son,es ESP,DFMF,Levante,es La Liga,26,1994,12.3,18,10,11,6,1,9,19,47.4,10,11,2,9,12,30,20,0,037dbd30
2470,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,21,15,16,5,0,10,16,62.5,6,3,0,3,6,27,12,0,28f66c2e
2471,David Soria,es ESP,GK,Getafe,es La Liga,27,1993,28.0,2,2,2,0,0,1,3,33.3,2,0,0,0,1,3,12,0,8f8c6934
2472,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,48,26,15,20,13,15,64,23.4,49,31,8,23,18,66,43,0,9d4c45d6
2473,Alberto Soro,es ESP,FWMF,Granada,es La Liga,21,1999,4.4,7,2,2,4,1,4,10,40.0,6,7,0,7,1,8,2,0,452c3055
2474,Borna Sosa,hr CRO,DFFW,Stuttgart,de Bundesliga,22,1998,22.7,14,10,6,6,2,8,25,32.0,17,23,4,19,31,45,74,0,af0d79a9
2475,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3aa74860
2476,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,31,20,3,20,8,6,22,27.3,16,27,0,27,9,40,24,0,7a42d0df
2477,Riccardo Sottil,it ITA,FWMF,Cagliari,it Serie A,21,1999,13.2,7,3,2,3,2,0,7,0.0,7,4,0,4,5,12,3,0,94816803
2478,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,39c0c75b
2479,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,78,41,37,36,5,28,77,36.4,49,43,18,25,62,140,107,0,6613c819
2480,Rayan Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,e3ad3368
2481,Cebio Soukou,bj BEN,FWMF,Arminia,de Bundesliga,27,1992,5.1,12,8,5,5,2,6,11,54.5,5,3,0,3,3,15,4,0,3c4b7820
2482,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,28,1992,19.5,24,14,17,7,0,6,12,50.0,6,28,23,5,20,44,72,0,7b075c75
2483,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1992,1.6,1,0,0,0,1,0,0,,0,1,1,0,2,3,2,0,7b075c75
2484,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,44,29,16,25,3,14,29,48.3,15,14,6,8,39,83,21,0,ae59b359
2485,Yaya Soumaré,fr FRA,MF,Lyon,fr Ligue 1,20,2000,0.0,,1,,,,,,,,,,,2,,,,cb4e852b
2486,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,50,33,35,13,2,27,48,56.3,21,15,6,9,17,67,34,0,4e0afc5d
2487,Ansou Sow,fr FRA,MF,Lens,fr Ligue 1,20,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,754d5c33
2488,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,58,33,19,32,7,18,41,43.9,23,31,8,23,51,109,17,0,4c6facae
2489,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,23,12,17,6,0,13,19,68.4,6,12,8,4,14,37,39,1,f6b94e8d
2490,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,27,17,13,14,0,17,30,56.7,13,12,9,3,28,55,80,1,21166ff4
2491,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,23.6,12,6,3,9,0,8,21,38.1,13,17,1,16,25,37,31,0,3626daea
2492,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28,1992,14.0,2,2,2,0,0,1,3,33.3,2,0,0,0,2,4,5,1,ac4003af
2493,Mattia Sprocati,it ITA,MFFW,Parma,it Serie A,27,1993,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0,bdd0692f
2494,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,65,38,37,26,2,20,36,55.6,16,46,27,19,64,129,82,1,90339309
2495,Benjamin Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,29,1990,21.7,45,29,24,18,3,15,37,40.5,22,42,14,28,49,94,45,1,5939baa2
2496,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1.0,2,2,1,1,0,1,1,100.0,0,3,0,3,2,4,2,0,7ed08d5c
2497,Niklas Stark,de GER,DFMF,Hertha BSC,de Bundesliga,25,1995,31.0,49,28,20,27,2,13,31,41.9,18,43,16,27,42,91,101,0,aad48be9
2498,Renato Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,28,1991,17.4,24,15,6,12,6,13,24,54.2,11,21,2,19,22,46,15,0,dd669209
2499,Zack Steffen,us USA,GK,Manchester City,eng Premier League,25,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,42130443
2500,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,14.2,33,14,15,17,1,22,50,44.0,28,19,4,15,26,59,39,1,99f7e9aa
2501,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,2.9,11,6,2,7,2,3,6,50.0,3,3,0,3,8,19,2,0,653ee42d
2502,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,17.1,34,19,19,15,0,17,38,44.7,21,25,14,11,28,62,64,2,6adbc307
2503,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,25,1994,28.2,21,10,5,12,4,5,12,41.7,7,15,0,15,15,36,4,0,b400bde0
2504,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30,1990,30.0,59,26,32,19,8,33,58,56.9,25,41,12,29,22,81,81,1,17d4507a
2505,Lars Stindl,de GER,MFFW,M'Gladbach,de Bundesliga,31,1988,21.8,24,17,3,16,5,7,32,21.9,25,26,3,23,13,37,14,0,7cd6badb
2506,Kevin Stöger,at AUT,MFFW,Mainz 05,de Bundesliga,26,1993,6.0,12,6,2,9,1,5,16,31.3,11,5,0,5,6,18,4,0,e5649a78
2507,John Stones,eng ENG,DF,Manchester City,eng Premier League,26,1994,21.5,21,10,13,5,3,9,14,64.3,5,23,15,8,18,39,56,1,5eecec3d
2508,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,25,1995,9.0,1,1,1,0,0,0,0,,0,0,0,0,1,2,4,0,339fe0e8
2509,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,30,1990,20.5,21,10,12,9,0,10,30,33.3,20,21,8,13,28,49,27,0,17780d2b
2510,Kevin Strootman,nl NED,MF,Genoa,it Serie A,30,1990,14.6,30,18,13,15,2,14,32,43.8,18,35,3,32,25,55,18,0,ef2e5e1a
2511,Kevin Strootman,nl NED,MFFW,Marseille,fr Ligue 1,30,1990,2.6,9,6,5,4,0,4,8,50.0,4,5,2,3,5,14,7,0,ef2e5e1a
2512,Pascal Struijk,nl NED,DFMF,Leeds United,eng Premier League,20,1999,23.1,49,30,28,19,2,17,28,60.7,11,35,21,14,47,96,92,0,f4d296e4
2513,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,29,1991,29.3,17,11,14,3,0,8,25,32.0,17,26,11,15,24,41,65,0,f91e81c9
2514,Stefano Sturaro,it ITA,MF,Hellas Verona,it Serie A,27,1993,4.7,4,3,3,0,1,2,8,25.0,6,5,1,4,5,9,10,0,2334478a
2515,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,27,1993,4.9,11,5,3,6,2,3,15,20.0,12,5,0,5,7,18,2,0,2334478a
2516,Damián Suárez,uy URU,DF,Getafe,es La Liga,32,1988,27.0,59,39,29,23,7,30,81,37.0,51,43,2,41,31,90,42,0,ba5004e1
2517,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,26,1994,31.7,64,32,22,30,12,21,94,22.3,73,30,2,28,22,86,15,2,12c50af5
2518,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,33,1987,27.9,11,7,0,4,7,3,12,25.0,9,7,0,7,5,16,13,0,a6154613
2519,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,32,1988,3.4,4,2,1,3,0,1,2,50.0,1,3,3,0,4,8,9,0,c5224618
2520,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,24,1995,16.7,32,21,15,14,3,13,21,61.9,8,24,12,12,21,53,36,1,e33c06cf
2521,Suso,es ESP,FW,Sevilla,es La Liga,26,1993,24.6,20,10,8,6,6,10,41,24.4,31,12,0,12,8,28,8,0,4e219ad2
2522,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,20,2000,2.6,5,5,0,3,2,4,5,80.0,1,2,1,1,2,7,7,1,1d0bb7e4
2523,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,21,1999,20.6,38,17,21,9,8,16,45,35.6,29,25,4,21,30,68,25,1,92d83c27
2524,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,20,2000,0.1,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,1,0,2aeb43f1
2525,Issiaga Sylla,gn GUI,DFMF,Lens,fr Ligue 1,26,1994,12.4,28,20,11,17,0,11,21,52.4,10,13,3,10,16,44,21,0,b99bec05
2526,Eddy Sylvestre,fr FRA,FWMF,Nice,fr Ligue 1,20,1999,1.1,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,0,0,ff3a6a60
2527,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,8.1,7,6,3,2,2,2,8,25.0,6,4,1,3,2,9,4,0,53e07d0b
2528,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,30,1990,29.7,0,0,0,0,0,0,0,,0,2,0,2,3,3,5,1,01b8a2b2
2529,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,1.1,2,1,0,2,0,1,1,100.0,0,2,0,2,0,2,0,0,68635c10
2530,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,16.0,7,5,0,5,2,2,14,14.3,12,13,2,11,3,10,13,0,e92cd3f7
2531,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,9.4,11,9,9,2,0,6,14,42.9,8,9,6,3,11,22,32,0,8b625720
2532,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,24.7,30,17,19,9,2,11,21,52.4,10,19,12,7,33,63,89,1,bd142efb
2533,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,2002,0.4,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,95192fe4
2534,Flavien Tait,fr FRA,MFFW,Rennes,fr Ligue 1,27,1993,15.2,26,11,11,12,3,10,32,31.3,22,17,3,14,13,39,2,0,a0f9b535
2535,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,1994,25.6,41,25,24,15,2,13,34,38.2,21,36,8,28,32,73,46,2,8da74c05
2536,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,5.4,5,4,3,2,0,1,3,33.3,2,6,5,1,3,8,15,0,e9971f2d
2537,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,1995,30.0,93,44,50,34,9,32,83,38.6,51,56,13,43,53,146,75,2,34269bdf
2538,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,29.5,54,28,35,18,1,21,45,46.7,24,55,29,26,48,102,96,0,a73c8f95
2539,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,37.8,83,39,52,20,11,56,88,63.6,32,40,14,26,55,138,102,1,e514ab62
2540,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36.0,66,39,52,11,3,25,49,51.0,24,54,42,12,44,110,163,1,15ea812b
2541,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,34,1986,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,b056e3da
2542,Percy Tau,za RSA,FW,Brighton,eng Premier League,26,1994,1.1,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,1,0,4d0eb7d2
2543,Niklas Tauer,de GER,MFDF,Mainz 05,de Bundesliga,19,2001,0.8,1,1,0,1,0,1,2,50.0,1,3,1,2,3,4,1,0,27270af4
2544,Heriberto Tavares,pt POR,FWMF,Brest,fr Ligue 1,23,1997,0.5,2,0,0,0,2,1,3,33.3,2,0,0,0,1,3,1,0,2d9f280e
2545,Sidnei Tavares,pt POR,MF,Leicester City,eng Premier League,18,2001,0.9,1,1,0,1,0,0,0,,0,1,1,0,0,1,0,0,3add8ed8
2546,Tomás Tavares,pt POR,MFDF,Alavés,es La Liga,19,2001,0.7,2,1,2,0,0,2,2,100.0,0,1,0,1,0,2,1,0,0dce3356
2547,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,1993,27.0,48,28,30,15,3,25,46,54.3,21,36,19,17,29,77,87,2,cc2d7ad5
2548,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,31,1989,0.2,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,c2f9d19f
2549,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ab7d7882
2550,Warren Tchimbembé,cg CGO,MFFW,Metz,fr Ligue 1,22,1998,5.5,7,4,4,3,0,3,9,33.3,6,6,1,5,2,9,3,0,93b8f9f4
2551,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,20,2000,34.0,127,68,47,62,18,48,92,52.2,44,39,11,28,60,187,47,0,4f255115
2552,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1996,1.2,1,1,0,0,1,1,3,33.3,2,1,0,1,3,4,6,0,868ce848
2553,Nathan Tella,eng ENG,FWMF,Southampton,eng Premier League,21,1999,8.3,8,5,1,4,3,6,15,40.0,9,13,0,13,3,11,2,0,f1e94cd6
2554,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,1992,7.7,14,7,10,3,1,8,17,47.1,9,7,2,5,16,30,20,0,e73c9bb2
2555,Andrés Tello,co COL,DFMF,Benevento,it Serie A,23,1996,4.6,9,6,8,0,1,5,20,25.0,15,8,1,7,6,15,6,0,5f951ef1
2556,Cristian Tello,es ESP,FWMF,Betis,es La Liga,28,1991,14.3,16,10,5,9,2,4,22,18.2,18,14,0,14,11,27,8,0,72a99e38
2557,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,21,1999,3.0,5,3,2,2,1,0,4,0.0,4,6,1,5,2,7,6,0,4e3a947f
2558,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,23,1997,3.9,5,2,3,2,0,2,5,40.0,3,3,1,2,2,7,5,0,18f9dbd0
2559,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,28,1992,31.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,12,2,6f51e382
2560,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,30,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,e1b0a70d
2561,Martin Terrier,fr FRA,FWMF,Rennes,fr Ligue 1,23,1997,27.1,33,15,5,15,13,10,36,27.8,26,23,0,23,16,49,7,0,5148dcc5
2562,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,1984,20.8,34,21,19,14,1,19,28,67.9,9,23,12,11,35,69,55,1,5570e6fb
2563,Kenny Tete,nl NED,DFMF,Fulham,eng Premier League,24,1995,16.5,48,30,27,16,5,10,18,55.6,8,14,5,9,27,75,49,0,77d7c96f
2564,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,24,1995,0.2,2,0,1,1,0,0,0,,0,0,0,0,2,4,0,0,77d7c96f
2565,Cedric Teuchert,de GER,FWMF,Union Berlin,de Bundesliga,23,1997,8.4,7,5,2,4,1,3,16,18.8,13,12,0,12,5,12,6,0,f956479d
2566,Florian Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,27,1993,30.4,40,22,14,21,5,20,54,37.0,34,26,2,24,14,54,11,0,2b9fdeea
2567,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,2001,16.1,42,27,24,17,1,15,26,57.7,11,17,12,5,33,75,70,0,ff5ea0bf
2568,Jan Thielmann,de GER,FWMF,Köln,de Bundesliga,18,2002,11.4,11,6,1,8,2,5,9,55.6,4,10,1,9,9,20,2,0,fd53759d
2569,Sada Thioub,sn SEN,FWMF,Angers,fr Ligue 1,25,1995,14.0,17,14,7,6,4,7,23,30.4,16,10,0,10,9,26,3,0,f4bc42b1
2570,William Thomas Fish,eng ENG,FW,Manchester Utd,eng Premier League,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,b2ee9d2c
2571,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,19,2001,10.8,23,14,11,5,7,14,21,66.7,7,15,2,13,17,40,21,0,fc027d02
2572,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,32,1988,33.6,47,25,34,11,2,20,35,57.1,15,35,20,15,50,97,138,0,275e2c51
2573,Adrien Thomasson,fr FRA,MFFW,Strasbourg,fr Ligue 1,26,1993,29.2,36,17,8,16,12,12,58,20.7,46,44,5,39,22,58,2,0,c76b7567
2574,Erik Thommy,de GER,MFDF,Stuttgart,de Bundesliga,25,1994,3.5,3,1,0,3,0,0,3,0.0,3,3,0,3,3,6,4,0,df8e7b62
2575,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,24,1996,29.4,76,42,32,36,8,20,60,33.3,40,51,16,35,25,101,30,0,d1b49282
2576,Marcus Thuram,fr FRA,FWMF,M'Gladbach,de Bundesliga,22,1997,19.2,24,14,9,10,5,10,23,43.5,13,27,4,23,15,39,13,1,6f8cd6d0
2577,Khéphren Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,19,2001,16.6,32,16,5,21,6,9,27,33.3,18,21,9,12,18,50,22,1,7d9397f8
2578,Cheikh Tidiane Sabaly,sn SEN,FW,Metz,fr Ligue 1,21,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9ddf7fae
2579,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,23,1997,37.3,86,45,32,38,16,45,108,41.7,63,35,8,27,46,132,20,1,56f7a928
2580,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,23,1997,25.5,27,15,5,14,8,11,31,35.5,20,31,10,21,16,43,63,0,fce2302c
2581,Steffen Tigges,de GER,FWDF,Dortmund,de Bundesliga,22,1998,0.6,4,4,0,1,3,2,3,66.7,1,1,0,1,0,4,1,0,6b8887c2
2582,Guus Til,nl NED,FW,Freiburg,de Bundesliga,22,1997,1.4,4,3,2,1,1,2,3,66.7,1,2,0,2,2,6,2,0,6e44569a
2583,David Timor,es ESP,MFDF,Getafe,es La Liga,30,1989,15.5,13,9,5,6,2,9,21,42.9,12,5,1,4,19,32,32,1,174651c8
2584,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,20,1999,14.8,25,15,16,9,0,16,31,51.6,15,13,7,6,19,44,48,1,88f130ed
2585,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,27,1992,31.2,16,10,5,3,8,8,32,25.0,24,20,1,19,26,42,8,0,5ceba7fc
2586,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,25,1994,8.7,19,19,4,11,4,9,29,31.0,20,15,2,13,6,25,8,0,652d4c37
2587,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,25,1994,16.6,21,12,16,3,2,12,27,44.4,15,15,7,8,13,34,28,0,a96e5dc0
2588,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,29,1990,28.2,51,23,21,26,4,26,48,54.2,22,37,7,30,33,84,66,0,c56dc39e
2589,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,21,1998,30.2,47,31,27,14,6,21,34,61.8,13,37,19,18,54,101,106,0,b3af9be1
2590,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,31,1989,6.1,4,2,4,0,0,3,4,75.0,1,4,3,1,4,8,45,0,e7ca0439
2591,Fikayo Tomori,eng ENG,DF,Chelsea,eng Premier League,22,1997,0.5,2,1,2,0,0,0,0,,0,1,1,0,2,4,8,0,7edfbb8a
2592,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,22,1997,16.3,28,18,17,9,2,8,14,57.1,6,32,20,12,18,46,61,1,7edfbb8a
2593,Sandro Tonali,it ITA,MF,Milan,it Serie A,20,2000,14.8,28,19,14,13,1,13,28,46.4,15,18,5,13,22,50,18,0,0db169ae
