Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
1614,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,1991,15.9,22,1.38,19,2,1,0,0,0,0,0.00,0,0,0,0,0,0,0d2158d5
1615,Adrián Marín,es ESP,DFMF,Alavés,es La Liga,23,1997,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b7f2edff
1616,Adrián Marín,es ESP,DFMF,Granada,es La Liga,23,1997,3.0,5,1.67,4,0,0,0,0,1,2,0.67,2,0,0,0,0,0,b7f2edff
1617,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,1996,32.9,112,3.40,62,42,4,1,1,2,9,0.27,5,3,1,0,0,0,7fac99d4
1618,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,1994,23.2,10,0.43,9,0,0,0,0,1,2,0.09,2,0,0,0,0,0,d9764034
1619,Marlon,br BRA,DF,Sassuolo,it Serie A,24,1995,19.4,11,0.57,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,cdf65d12
1620,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0e0102eb
1621,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,1994,23.6,17,0.72,16,0,0,1,0,0,5,0.21,4,0,0,1,0,0,d5f2f82b
1622,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,1990,17.6,4,0.23,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ea468ea8
1623,Roger Martí,es ESP,FW,Levante,es La Liga,29,1991,24.4,40,1.64,34,0,4,2,0,0,8,0.33,8,0,0,0,0,0,0ae4e09a
1624,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,1995,16.4,48,2.92,31,0,7,4,6,0,9,0.55,2,0,1,2,4,0,8b788c01
1625,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,1997,17.1,15,0.88,11,2,0,1,1,0,3,0.18,3,0,0,0,0,0,2f3e911a
1626,Aarón Martín,es ESP,DFFW,Mainz 05,de Bundesliga,23,1997,2.9,4,1.37,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2f3e911a
1627,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1998,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,80153344
1628,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,1990,5.4,11,2.05,10,0,0,0,1,0,2,0.37,2,0,0,0,0,0,468fdbad
1629,Martinelli,br BRA,FW,Arsenal,eng Premier League,19,2001,6.5,21,3.20,16,0,3,2,0,0,1,0.15,1,0,0,0,0,0,48a5a5d6
1630,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27,1992,38.0,5,0.13,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0,7956236f
1631,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,1991,28.0,20,0.71,16,0,1,3,0,0,0,0.00,0,0,0,0,0,0,3fc45c73
1632,Javi Martínez,es ESP,MFFW,Osasuna,es La Liga,20,1999,5.1,14,2.75,11,0,2,0,1,0,1,0.20,1,0,0,0,0,0,3672b352
1633,Javi Martínez,es ESP,DFMF,Bayern Munich,de Bundesliga,31,1988,5.2,5,0.96,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7f97771d
1634,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,11d8aff0
1635,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,1997,28.5,85,2.99,56,0,6,8,10,5,15,0.53,10,0,0,1,3,1,f7036e1c
1636,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,1989,6.0,3,0.50,3,0,0,0,0,0,1,0.17,1,0,0,0,0,0,1ad8cb67
1637,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,1996,16.5,17,1.03,15,0,2,0,0,0,2,0.12,2,0,0,0,0,0,3ec3c1c9
1638,Gelson Martins,pt POR,MFFW,Monaco,fr Ligue 1,25,1995,17.2,49,2.85,35,0,5,3,5,1,9,0.52,4,0,1,1,3,0,3ef0fa48
1639,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,1992,33.0,64,1.94,54,4,1,5,0,0,5,0.15,4,0,0,1,0,0,d4535821
1640,Sylvain Marveaux,fr FRA,MFFW,Lorient,fr Ligue 1,34,1986,2.2,9,4.01,4,1,2,1,1,0,1,0.45,0,0,0,1,0,0,4ef705ab
1641,Marvin,es ESP,DFMF,Real Madrid,es La Liga,20,2000,1.5,2,1.35,1,1,0,0,0,0,1,0.68,1,0,0,0,0,0,efaefda0
1642,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,1993,19.6,16,0.82,12,3,0,1,0,0,1,0.05,0,1,0,0,0,0,11fd2b75
1643,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,1986,28.5,19,0.67,17,1,0,1,0,0,0,0.00,0,0,0,0,0,0,e0314d87
1644,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31,1989,25.0,4,0.16,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,8fae77ea
1645,Roberto Massimo,de GER,DFFW,Stuttgart,de Bundesliga,19,2000,8.4,24,2.84,14,0,4,4,2,0,3,0.36,1,0,0,1,1,0,fc62fdf4
1646,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,1991,0.4,2,5.63,1,0,0,0,0,1,1,2.81,0,0,0,0,0,1,26cd1bff
1647,Arthur Masuaku,cd COD,DFMF,West Ham,eng Premier League,26,1993,11.2,33,2.95,25,2,3,2,1,0,4,0.36,4,0,0,0,0,0,57df7a11
1648,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,1988,22.6,44,1.95,33,0,2,4,5,0,3,0.13,1,0,1,1,0,0,02319ad7
1649,Juan Mata,es ESP,FWMF,Manchester Utd,eng Premier League,32,1988,5.7,20,3.54,14,4,0,2,0,0,5,0.89,3,1,0,1,0,0,29733c72
1650,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,2002,17.7,43,2.43,32,3,2,2,3,1,5,0.28,4,0,0,0,1,0,feb5d972
1651,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,2002,3.5,6,1.71,4,0,1,1,0,0,3,0.86,2,0,1,0,0,0,15944afd
1652,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,23,1997,2.5,3,1.23,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,50e6dc35
1653,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,23,1997,11.1,20,1.81,15,0,4,0,1,0,3,0.27,2,0,0,0,1,0,50e6dc35
1654,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,31,1988,12.3,24,1.95,22,0,0,2,0,0,3,0.24,3,0,0,0,0,0,eb7822d7
1655,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,1991,7.7,6,0.78,5,0,0,1,0,0,2,0.26,1,0,0,1,0,0,b217ef29
1656,Rabbi Matondo,wls WAL,FWMF,Schalke 04,de Bundesliga,19,2000,2.4,4,1.64,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,33144cc5
1657,Ryder Matos,br BRA,MF,Udinese,it Serie A,27,1993,0.1,3,20.77,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,7280b54f
1658,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ab3f1bdf
1659,Chrislain Matsima,fr FRA,DFFW,Monaco,fr Ligue 1,18,2002,3.9,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,cf1ef7ec
1660,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,1995,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fba81826
1661,Neal Maupay,fr FRA,FWMF,Brighton,eng Premier League,23,1996,27.9,77,2.76,56,1,6,7,6,1,7,0.25,5,0,0,1,1,0,4bcf39f6
1662,Tony Mauricio,fr FRA,MF,Lens,fr Ligue 1,26,1994,5.6,35,6.26,21,9,2,2,1,0,4,0.72,0,4,0,0,0,0,96e5168e
1663,Stephy Mavididi,eng ENG,FWMF,Montpellier,fr Ligue 1,22,1998,22.6,36,1.60,17,1,7,5,6,0,7,0.31,1,0,4,2,0,0,30144daa
1664,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,1997,16.3,13,0.80,10,0,0,2,0,1,1,0.06,1,0,0,0,0,0,00963611
1665,Eric Maxim Choupo-Moting,cm CMR,FWMF,Bayern Munich,de Bundesliga,31,1989,9.1,23,2.52,18,0,2,1,2,0,2,0.22,1,0,0,0,1,0,0e6bc38c
1666,Borja Mayoral,es ESP,FW,Roma,it Serie A,23,1997,17.2,50,2.90,36,0,4,8,2,0,7,0.41,3,0,2,1,1,0,64e8ed6d
1667,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,23,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,64e8ed6d
1668,Youssef Maziz,fr FRA,MFFW,Metz,fr Ligue 1,22,1998,2.9,10,3.50,6,2,1,0,1,0,0,0.00,0,0,0,0,0,0,514270e8
1669,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,1989,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4366d5e9
1670,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,1995,18.2,43,2.36,32,3,4,1,3,0,2,0.11,2,0,0,0,0,0,493924a7
1671,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21,1998,26.4,108,4.08,69,1,19,8,11,0,27,1.02,13,0,7,2,5,0,42fd9c7f
1672,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,1994,4.8,4,0.84,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,cfbf9881
1673,Jean-Manuel Mbom,de GER,MFDF,Werder Bremen,de Bundesliga,20,2000,12.9,18,1.40,12,2,0,0,4,0,3,0.23,2,0,0,0,1,0,1a5d7cb9
1674,Nathanael Mbuku,fr FRA,MFFW,Reims,fr Ligue 1,18,2002,24.6,61,2.48,41,4,3,4,8,1,6,0.24,2,0,1,2,1,0,46750e9c
1675,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,32,1987,16.3,23,1.41,21,0,0,0,1,1,3,0.18,3,0,0,0,0,0,cee31595
1676,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,24,1996,14.7,31,2.11,23,0,0,5,3,0,2,0.14,0,0,0,1,1,0,78b8ac63
1677,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,30,1989,30.0,3,0.10,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,36c2ca73
1678,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,29,1990,9.1,11,1.21,9,0,0,0,1,1,1,0.11,0,0,0,0,0,1,64b08de7
1679,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,25,1994,37.0,123,3.32,101,4,8,2,7,1,15,0.41,10,1,2,1,1,0,90f91999
1680,David McGoldrick,ie IRL,FWMF,Sheffield Utd,eng Premier League,32,1987,26.6,58,2.18,37,2,8,5,4,2,1,0.04,1,0,0,0,0,0,dbe56a33
1681,Weston McKennie,us USA,MF,Juventus,it Serie A,21,1998,18.9,55,2.91,47,0,4,4,0,0,4,0.21,3,0,0,1,0,0,01c3aff5
1682,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,20,1999,34.1,93,2.73,49,26,5,2,10,1,10,0.29,5,3,1,0,0,1,fc15fb84
1683,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,23,1996,23.7,33,1.40,24,0,2,2,3,2,3,0.13,1,0,1,0,0,1,d93c2511
1684,Gary Medel,cl CHI,DFMF,Bologna,it Serie A,32,1987,5.7,5,0.88,5,0,0,0,0,0,2,0.35,2,0,0,0,0,0,563a68ad
1685,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,1999,22.3,31,1.39,29,0,0,1,1,0,1,0.04,1,0,0,0,0,0,6f5ec8bb
1686,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,1997,7.1,5,0.70,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0,d686dbc0
1687,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,1989,29.9,13,0.43,8,2,0,2,1,0,1,0.03,1,0,0,0,0,0,8df7a2fb
1688,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,1996,0.1,1,18.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,4b6dd263
1689,Admir Mehmedi,ch SUI,MFFW,Wolfsburg,de Bundesliga,29,1991,9.1,39,4.28,33,1,1,2,2,0,3,0.33,3,0,0,0,0,0,b500b384
1690,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,26,1994,10.2,17,1.66,14,0,1,2,0,0,4,0.39,2,0,0,2,0,0,5cec2c74
1691,Soualiho Meïté,fr FRA,MF,Milan,it Serie A,26,1994,6.5,16,2.45,12,0,1,1,1,1,2,0.31,2,0,0,0,0,0,5cec2c74
1692,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ca22ccb0
1693,Farid El Melali,dz ALG,FWMF,Angers,fr Ligue 1,23,1997,4.6,10,2.17,5,0,1,1,3,0,2,0.43,1,0,0,0,1,0,d21e361a
1694,Filippo Melegoni,it ITA,MFDF,Genoa,it Serie A,21,1999,4.3,7,1.62,3,2,0,1,0,1,0,0.00,0,0,0,0,0,0,6604165d
1695,Gonzalo Melero,es ESP,MFFW,Levante,es La Liga,26,1994,20.6,48,2.33,37,0,1,4,4,2,4,0.19,2,0,0,2,0,0,3902e91b
1696,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,1994,25.9,41,1.59,33,3,3,0,1,1,8,0.31,5,0,2,0,1,0,70c52749
1697,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,1996,12.9,25,1.94,24,0,0,0,1,0,0,0.00,0,0,0,0,0,0,48b3dd60
1698,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,1994,32.5,164,5.05,97,31,17,7,9,3,25,0.77,17,2,4,0,2,0,8f696594
1699,Houboulang Mendes,fr FRA,DF,Lorient,fr Ligue 1,22,1998,14.4,15,1.04,11,2,0,0,2,0,0,0.00,0,0,0,0,0,0,1545cf15
1700,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,1990,18.1,8,0.44,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,6690ef25
1701,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,1992,24.9,60,2.41,54,0,1,2,1,2,5,0.20,5,0,0,0,0,0,c6e5d20f
1702,Brais Méndez,es ESP,MFFW,Celta Vigo,es La Liga,23,1997,29.7,61,2.06,46,2,3,4,6,0,13,0.44,7,0,1,3,2,0,c9e39d91
1703,Édgar Méndez,es ESP,MFFW,Alavés,es La Liga,30,1990,23.2,33,1.42,20,1,2,4,5,1,3,0.13,1,1,0,0,1,0,aed746df
1704,Eñaut Mendía,es ESP,FW,Eibar,es La Liga,21,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,aa7da569
1705,Batista Mendy,fr FRA,MF,Nantes,fr Ligue 1,20,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e472a6f6
1706,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,1994,10.6,19,1.79,14,0,4,1,0,0,2,0.19,1,0,1,0,0,0,5271c8f1
1707,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,28,1992,30.5,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,33887998
1708,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,28,1992,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,33887998
1709,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,1995,24.5,47,1.92,41,0,2,0,4,0,1,0.04,1,0,0,0,0,0,3cefcaef
1710,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,28,1992,16.2,22,1.36,14,0,0,0,5,3,2,0.12,2,0,0,0,0,0,1598599e
1711,Hamza Mendyl,ma MAR,FWDF,Schalke 04,de Bundesliga,22,1997,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f99fe221
1712,Levent Mercan,de GER,FW,Schalke 04,de Bundesliga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,33340bd6
1713,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,1997,14.4,9,0.62,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,9f979eb2
1714,Alex Meret,it ITA,GK,Napoli,it Serie A,23,1997,22.0,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9413b19f
1715,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,24,1996,23.9,59,2.47,45,0,1,5,4,4,8,0.33,7,0,0,1,0,0,d080ed5e
1716,Martín Merquelanz,es ESP,MFFW,Real Sociedad,es La Liga,25,1995,6.1,23,3.76,15,7,0,0,1,0,1,0.16,0,1,0,0,0,0,ddd5348b
1717,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,1997,4.6,1,0.22,0,0,1,0,0,0,1,0.22,0,0,1,0,0,0,c730da00
1718,Dries Mertens,be BEL,FWMF,Napoli,it Serie A,33,1987,16.2,62,3.83,50,4,1,3,1,3,10,0.62,8,0,0,0,1,1,89b2c8a9
1719,Roque Mesa,es ESP,MF,Valladolid,es La Liga,31,1989,19.6,46,2.35,35,5,2,0,3,1,0,0.00,0,0,0,0,0,0,7c4243d4
1720,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,20,2000,35.0,7,0.20,4,2,0,0,1,0,1,0.03,1,0,0,0,0,0,6b625ac2
1721,Lionel Messi,ar ARG,FWMF,Barcelona,es La Liga,33,1987,33.6,243,7.23,142,20,41,12,28,0,34,1.01,21,1,7,3,2,0,d70ce98e
1722,Junior Messias,br BRA,MFFW,Crotone,it Serie A,29,1991,35.7,112,3.14,49,10,21,17,11,4,16,0.45,5,2,1,4,1,3,f49c4ae9
1723,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,1991,16.4,27,1.65,22,1,1,2,1,0,2,0.12,1,0,0,1,0,0,e162b013
1724,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,1988,7.9,2,0.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ce492295
1725,Max Meyer,de GER,MF,Köln,de Bundesliga,24,1995,3.9,11,2.82,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,eba42d2b
1726,Omenuke Mfulu,cd COD,MF,Elche,es La Liga,26,1994,8.8,5,0.57,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bdc14559
1727,Míchel,es ESP,MF,Valladolid,es La Liga,32,1988,10.5,37,3.52,26,6,1,3,0,1,2,0.19,1,0,0,1,0,0,418f8f61
1728,Jonas Michel Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d699d8ef
1729,Jonas Michelbrink,de GER,MF,Hertha BSC,de Bundesliga,19,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f95d2f9d
1730,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,1997,12.8,31,2.42,23,5,0,2,0,1,4,0.31,4,0,0,0,0,0,cb9ec45d
1731,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fe6c1add
1732,Petar Mićin,rs SRB,MF,Udinese,it Serie A,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,259deea9
1733,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,23,1996,17.1,5,0.29,4,0,0,0,1,0,1,0.06,0,0,0,0,1,0,b66d1d8a
1734,Valentin Mihaila,ro ROU,FWMF,Parma,it Serie A,20,2000,7.8,19,2.45,14,0,3,1,1,0,2,0.26,1,0,0,0,1,0,81a4c239
1735,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,22,1997,33.7,23,0.68,18,1,1,3,0,0,4,0.12,2,0,0,2,0,0,bee704fc
1736,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,26,1994,13.6,28,2.07,18,0,3,3,2,2,4,0.30,3,0,1,0,0,0,85613cf0
1737,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,25,1995,30.5,94,3.08,77,1,2,6,4,4,17,0.56,15,0,0,0,1,1,4e6dbac4
1738,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,23,1997,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9fa26bc2
1739,Éder Militão,br BRA,DF,Real Madrid,es La Liga,22,1998,12.6,9,0.71,9,0,0,0,0,0,2,0.16,2,0,0,0,0,0,2784f898
1740,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,29,1991,26.2,49,1.87,31,14,1,2,1,0,3,0.11,3,0,0,0,0,0,2ce2508a
1741,Luis Milla,es ESP,MF,Granada,es La Liga,25,1994,13.9,35,2.52,22,9,2,0,1,1,4,0.29,3,0,0,0,0,1,19c36442
1742,Pere Milla,es ESP,FWMF,Elche,es La Liga,27,1992,22.0,40,1.82,21,0,2,8,8,1,7,0.32,5,0,1,1,0,0,335039a2
1743,Álex Millán,es ESP,FW,Villarreal,es La Liga,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,29ad0dd4
1744,Vincenzo Millico,it ITA,FWMF,Torino,it Serie A,19,2000,0.2,1,4.29,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,6817095b
1745,Enzo Millot,fr FRA,MF,Monaco,fr Ligue 1,18,2002,0.5,1,2.20,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,f76022e7
1746,James Milner,eng ENG,MFDF,Liverpool,eng Premier League,34,1986,11.9,27,2.27,22,3,1,1,0,0,1,0.08,0,1,0,0,0,0,2f90f6b8
1747,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,24,1995,26.8,38,1.42,24,0,1,5,8,0,6,0.22,2,0,0,0,4,0,0b90bb97
1748,Yerry Mina,co COL,DF,Everton,eng Premier League,25,1994,21.5,6,0.28,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,6d5701f2
1749,Takumi Minamino,jp JPN,MF,Southampton,eng Premier League,25,1995,7.9,15,1.90,11,0,0,2,2,0,1,0.13,1,0,0,0,0,0,f833a830
1750,Takumi Minamino,jp JPN,MFFW,Liverpool,eng Premier League,25,1995,3.3,7,2.15,4,0,1,1,1,0,1,0.31,0,0,1,0,0,0,f833a830
1751,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27,1993,35.5,23,0.65,17,2,1,2,0,1,2,0.06,2,0,0,0,0,0,8397a50c
1752,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21,1999,21.1,21,0.99,16,0,1,1,1,2,4,0.19,4,0,0,0,0,0,056269d7
1753,Rafa Mir,es ESP,FW,Huesca,es La Liga,23,1997,32.0,31,0.97,22,2,3,3,1,0,4,0.13,2,1,0,0,1,0,bbf5c11b
1754,Jorge Miramón,es ESP,DF,Levante,es La Liga,31,1989,19.2,45,2.34,41,0,2,1,1,0,6,0.31,5,0,0,0,1,0,7f4c7c9f
1755,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,it Serie A,24,1995,7.5,34,4.53,25,3,1,2,3,0,5,0.67,4,0,0,1,0,0,a9aa0d1d
1756,Juan Miranda,es ESP,DF,Betis,es La Liga,20,2000,18.4,25,1.36,20,3,0,1,1,0,4,0.22,3,1,0,0,0,0,ead61f73
1757,Antonio Mirante,it ITA,GK,Roma,it Serie A,37,1983,12.8,3,0.23,3,0,0,0,0,0,2,0.16,2,0,0,0,0,0,30223b33
1758,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20,1999,19.0,12,0.63,11,0,0,0,0,1,3,0.16,3,0,0,0,0,0,5cbd1eb0
1759,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,25,1994,15.6,44,2.82,34,1,3,1,5,0,5,0.32,3,0,1,1,0,0,3925dbd6
1760,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,30,1990,30.9,17,0.55,10,3,0,2,2,0,1,0.03,1,0,0,0,0,0,e6777e6b
1761,Maximilian Mittelstädt,de GER,DFFW,Hertha BSC,de Bundesliga,23,1997,20.0,43,2.15,35,3,2,3,0,0,2,0.10,2,0,0,0,0,0,88d4144a
1762,Henrikh Mkhitaryan,am ARM,MFFW,Roma,it Serie A,31,1989,30.5,121,3.97,97,1,10,8,5,0,17,0.56,14,0,1,1,1,0,dd0daf32
1763,Jakub Moder,pl POL,DFMF,Brighton,eng Premier League,21,1999,7.2,12,1.67,9,1,0,1,0,1,1,0.14,1,0,0,0,0,0,f230bc30
1764,Anthony Modeste,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,32,1988,3.3,3,0.92,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,34e4343c
1765,Anthony Modeste,fr FRA,FW,Köln,de Bundesliga,32,1988,2.5,4,1.63,1,0,0,2,1,0,0,0.00,0,0,0,0,0,0,34e4343c
1766,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,34,1985,30.4,104,3.42,81,12,5,2,2,2,8,0.26,7,0,1,0,0,0,6025fab1
1767,Terem Moffi,ng NGA,FW,Lorient,fr Ligue 1,21,1999,23.0,56,2.43,39,0,7,5,4,1,8,0.35,3,0,2,2,1,0,065dc209
1768,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,27,1993,17.3,31,1.79,24,4,0,2,1,0,3,0.17,3,0,0,0,0,0,a5ce09f2
1769,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,34,1985,13.6,7,0.52,7,0,0,0,0,0,2,0.15,2,0,0,0,0,0,00844823
1770,Dion Moise Sahi,ci CIV,FWMF,Strasbourg,fr Ligue 1,18,2001,1.0,9,8.53,5,0,2,1,1,0,0,0.00,0,0,0,0,0,0,cdc4458b
1771,Johan Mojica,co COL,DF,Atalanta,it Serie A,27,1992,3.3,6,1.80,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,608f2092
1772,Johan Mojica,co COL,DF,Elche,es La Liga,27,1992,13.4,19,1.42,14,0,3,1,1,0,0,0.00,0,0,0,0,0,0,608f2092
1773,Guillem Molina,es ESP,DF,Valencia,es La Liga,20,2000,1.7,1,0.59,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0bbab654
1774,Jorge Molina,es ESP,FW,Granada,es La Liga,38,1982,17.9,46,2.56,40,0,0,1,5,0,5,0.28,5,0,0,0,0,0,43f71e77
1775,Nahuel Molina,ar ARG,DF,Udinese,it Serie A,22,1998,20.3,50,2.46,40,4,3,2,0,1,12,0.59,10,0,2,0,0,0,23610943
